season,date,age,team_played,game_type,venue,opponent,win_lose,point_difference,game_started,minutes_played,fieldgoal,fieldgoal_attempts,fieldgoal_percent,3pointers,3pointers_attempts,3pointers_percent,freethrows,freethrows_attempt,freethrow_percent,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
2,4/8/1998,19,los angeles lakers,season,away,vancouver grizzlies,w,11,0,26:14,4,10,0.4,1,5,0.2,5,6,0.833,0,1,1,4,0,2,5,3,14
2,4/10/1998,19,los angeles lakers,season,away,phoenix suns,l,-9,0,29:05,2,11,0.182,2,6,0.333,6,8,0.75,1,1,2,3,1,1,1,1,12
2,4/11/1998,19,los angeles lakers,season,home,golden state warriors,w,12,0,23:47,4,9,0.444,2,3,0.667,0,0,,0,1,1,1,0,1,2,1,10
2,4/13/1998,19,los angeles lakers,season,home,san antonio spurs,w,24,0,25:46,5,10,0.5,0,2,0,5,6,0.833,0,1,1,3,0,2,3,2,15
2,4/14/1998,19,los angeles lakers,season,home,dallas mavericks,w,16,0,28:25,6,11,0.545,1,1,1,6,7,0.857,1,3,4,1,0,0,2,6,19
2,4/17/1998,19,los angeles lakers,season,away,dallas mavericks,w,29,0,26:35,5,8,0.625,1,3,0.333,6,7,0.857,1,6,7,4,0,0,3,3,17
2,4/19/1998,19,los angeles lakers,season,away,utah jazz,w,4,0,36:43,10,19,0.526,1,5,0.2,4,6,0.667,1,1,2,3,2,2,2,1,25
2,4/24/1998,19,los angeles lakers,playoff,away,portland trailbrazers,w,2,0,27:28,4,9,0.444,1,1,1,6,9,0.667,0,1,1,4,1,2,0,5,15
2,4/26/1998,19,los angeles lakers,playoff,away,portland trailbrazers,w,9,0,24:39,2,7,0.286,0,0,,0,0,,0,3,3,4,0,1,1,2,4
2,4/28/1998,19,los angeles lakers,playoff,home,portland trailbrazers,l,-5,0,15:46,1,6,0.167,0,2,0,2,2,1,3,2,5,0,0,0,1,3,4
2,4/30/1998,19,los angeles lakers,playoff,home,portland trailbrazers,w,11,0,36:25,9,16,0.563,1,1,1,3,4,0.75,0,3,3,4,0,1,1,4,22
2,5/4/1998,19,los angeles lakers,playoff,home,seattle supersonics,l,-14,0,16:09,1,5,0.2,0,2,0,2,4,0.5,1,0,1,0,1,1,0,2,4
2,5/6/1998,19,los angeles lakers,playoff,home,seattle supersonics,w,24,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
2,5/8/1998,19,los angeles lakers,playoff,away,seattle supersonics,w,16,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
2,5/10/1998,19,los angeles lakers,playoff,away,seattle supersonics,w,12,0,3:12,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
2,5/12/1998,19,los angeles lakers,playoff,home,seattle supersonics,w,15,0,11:03,3,3,1,1,1,1,0,0,,0,1,1,0,0,1,1,2,7
2,5/16/1998,19,los angeles lakers,playoff,home,utah jazz,l,-35,0,31:28,4,14,0.286,0,5,0,8,12,0.667,2,2,4,2,0,1,0,0,16
2,5/18/1998,19,los angeles lakers,playoff,home,utah jazz,l,-4,0,21:47,3,10,0.3,0,1,0,3,4,0.75,1,1,2,1,0,0,2,3,9
2,5/22/1998,19,los angeles lakers,playoff,away,utah jazz,l,-11,0,15:17,2,4,0.5,0,1,0,5,7,0.714,0,0,0,1,0,0,2,4,9
2,5/24/1998,19,los angeles lakers,playoff,away,utah jazz,l,-4,0,18:52,2,2,1,0,0,,2,3,0.667,0,1,1,0,1,1,3,3,6
3,2/5/1999,20,los angeles lakers,season,away,houston rockets,w,8,1,43:38,8,21,0.381,2,3,0.667,7,9,0.778,2,8,10,2,2,3,2,4,25
3,2/7/1999,20,los angeles lakers,season,away,utah jazz,l,-9,1,41:27,7,12,0.583,0,1,0,2,2,1,2,10,12,3,0,2,5,6,16
3,2/8/1999,20,los angeles lakers,season,home,san antonio spurs,w,5,1,41:31,8,19,0.421,1,4,0.25,2,2,1,2,8,10,2,2,2,4,5,19
3,2/10/1999,20,los angeles lakers,season,home,denver nuggets,w,5,1,38:11,8,15,0.533,1,2,0.5,4,5,0.8,1,9,10,5,1,0,3,5,21
3,2/11/1999,20,los angeles lakers,season,home,minnesota timberwolves,l,-11,1,37:45,8,21,0.381,0,3,0,8,9,0.889,2,8,10,2,2,1,1,1,24
3,2/14/1999,20,los angeles lakers,season,away,indian pacers,l,-2,1,34:45,6,12,0.5,1,4,0.25,5,6,0.833,0,2,2,0,2,2,3,5,18
3,2/16/1999,20,los angeles lakers,season,away,charlotte hornets,w,28,1,30:53,8,14,0.571,0,1,0,0,0,,0,9,9,5,2,2,4,1,16
3,2/17/1999,20,los angeles lakers,season,away,dallas mavericks,w,13,1,30:50,8,15,0.533,0,0,,7,8,0.875,1,8,9,4,1,0,3,2,23
3,2/19/1999,20,los angeles lakers,season,away,san antonio spurs,w,12,1,41:52,9,19,0.474,0,0,,3,4,0.75,1,7,8,6,1,1,3,5,21
3,2/21/1999,20,los angeles lakers,season,home,seattle supersonics,l,-3,1,40:22,8,20,0.4,1,6,0.167,6,6,1,4,9,13,2,1,0,4,5,23
3,2/22/1999,20,los angeles lakers,season,home,denver nuggets,l,-4,1,45:32,8,15,0.533,1,3,0.333,9,11,0.818,1,12,13,9,1,0,4,4,26
3,2/23/1999,20,los angeles lakers,season,home,vancouver grizzlies,l,-10,1,35:24,5,21,0.238,0,6,0,1,3,0.333,2,3,5,2,0,0,5,5,11
3,2/25/1999,20,los angeles lakers,season,home,los angeles clippers,w,15,1,24:40,2,6,0.333,0,1,0,3,4,0.75,1,5,6,2,1,0,2,1,7
3,2/26/1999,20,los angeles lakers,season,away,los angeles clippers,w,16,1,33:46,7,10,0.7,0,0,,8,10,0.8,0,4,4,0,1,2,6,6,22
3,2/28/1999,20,los angeles lakers,season,away,houston rockets,w,16,1,39:36,8,20,0.4,0,2,0,2,2,1,0,5,5,3,1,1,4,2,18
3,3/1/1999,20,los angeles lakers,season,home,phoenix suns,w,6,1,26:56,3,11,0.273,0,1,0,4,5,0.8,1,3,4,2,1,1,3,5,10
3,3/3/1999,20,los angeles lakers,season,away,phoenix suns,w,6,1,42:02,11,19,0.579,0,0,,10,12,0.833,0,5,5,5,2,4,4,0,32
3,3/5/1999,20,los angeles lakers,season,away,seattle supersonics,w,3,1,43:19,8,15,0.533,0,0,,4,4,1,2,3,5,2,1,1,2,2,20
3,3/7/1999,20,los angeles lakers,season,home,utah jazz,w,8,1,37:37,7,16,0.438,0,2,0,10,13,0.769,2,2,4,1,0,1,5,5,24
3,3/9/1999,20,los angeles lakers,season,home,los angeles clippers,w,4,1,28:05,4,7,0.571,0,0,,8,10,0.8,1,1,2,5,2,0,4,4,16
3,3/10/1999,20,los angeles lakers,season,away,los angeles clippers,w,19,1,27:30,4,14,0.286,0,0,,1,2,0.5,2,2,4,4,0,0,3,3,9
3,3/12/1999,20,los angeles lakers,season,away,golden state warriors,w,11,1,41:58,7,13,0.538,0,0,,4,4,1,0,4,4,3,5,1,2,3,18
3,3/14/1999,20,los angeles lakers,season,home,sacramento kings,l,-4,1,42:36,11,19,0.579,1,6,0.167,6,6,1,2,8,10,4,2,0,6,1,29
3,3/16/1999,20,los angeles lakers,season,home,minnesota timberwolves,w,6,1,38:59,6,12,0.5,1,2,0.5,8,10,0.8,2,7,9,3,0,0,0,3,21
3,3/18/1999,20,los angeles lakers,season,home,cleveland cavaliers,l,-7,1,36:47,4,12,0.333,0,1,0,6,6,1,1,3,4,5,0,0,2,5,14
3,3/19/1999,20,los angeles lakers,season,home,philadelphia 76ers,l,-15,1,40:23,9,16,0.563,1,4,0.25,4,4,1,0,2,2,2,1,1,5,1,23
3,3/21/1999,20,los angeles lakers,season,home,orlando magic,w,11,1,44:37,15,24,0.625,2,2,1,6,7,0.857,0,3,3,4,2,1,4,3,38
3,3/22/1999,20,los angeles lakers,season,home,dallas mavericks,w,3,1,36:36,8,17,0.471,0,0,,5,5,1,0,2,2,2,2,1,1,0,21
3,3/24/1999,20,los angeles lakers,season,away,phoenix suns,l,-5,1,38:51,10,22,0.455,0,3,0,5,7,0.714,1,2,3,2,1,2,5,3,25
3,3/26/1999,20,los angeles lakers,season,away,sacramento kings,l,-2,1,39:57,10,17,0.588,1,1,1,5,6,0.833,0,0,0,6,2,3,2,0,26
3,3/28/1999,20,los angeles lakers,season,away,new york knicks,w,8,1,39:13,11,20,0.55,0,0,,7,8,0.875,0,5,5,3,5,1,2,3,29
3,3/29/1999,20,los angeles lakers,season,away,vancouver grizzlies,w,18,1,33:59,7,17,0.412,0,1,0,6,6,1,3,0,3,3,3,3,2,2,20
3,4/2/1999,20,los angeles lakers,season,home,phoenix suns,w,1,1,40:58,7,20,0.35,0,0,,4,4,1,0,3,3,4,2,2,4,3,18
3,4/3/1999,20,los angeles lakers,season,away,golden state warriors,l,-5,1,38:55,5,15,0.333,0,1,0,7,9,0.778,1,1,2,2,1,0,2,2,17
3,4/5/1999,20,los angeles lakers,season,away,denver nuggets,w,13,1,36:43,8,12,0.667,4,4,1,6,7,0.857,1,1,2,3,0,0,0,1,26
3,4/6/1999,20,los angeles lakers,season,away,utah jazz,l,-13,1,35:30,6,14,0.429,0,2,0,3,4,0.75,2,0,2,3,0,1,1,3,15
3,4/7/1999,20,los angeles lakers,season,home,sacramento kings,w,15,1,42:29,7,18,0.389,0,1,0,4,4,1,0,2,2,7,6,0,8,4,18
3,4/9/1999,20,los angeles lakers,season,away,minnesota timberwolves,w,7,1,36:56,7,14,0.5,1,3,0.333,3,4,0.75,2,1,3,7,1,0,1,2,18
3,4/11/1999,20,los angeles lakers,season,away,seattle supersonics,l,-4,1,44:19,8,21,0.381,0,4,0,9,10,0.9,2,3,5,9,1,0,0,6,25
3,4/13/1999,20,los angeles lakers,season,home,portland trailbrazers,l,-27,1,39:03,7,19,0.368,0,2,0,6,7,0.857,0,0,0,2,0,0,2,1,20
3,4/17/1999,20,los angeles lakers,season,home,utah jazz,l,-16,1,42:05,6,16,0.375,2,4,0.5,3,5,0.6,0,5,5,5,0,0,4,2,17
3,4/19/1999,20,los angeles lakers,season,away,vancouver grizzlies,w,15,1,36:22,6,11,0.545,0,3,0,5,6,0.833,0,4,4,8,1,0,1,4,17
3,4/20/1999,20,los angeles lakers,season,home,golden state warriors,w,4,1,40:22,10,17,0.588,3,4,0.75,4,5,0.8,3,2,5,5,1,3,5,3,27
3,4/21/1999,20,los angeles lakers,season,home,portland trailbrazers,l,-6,1,45:26,7,15,0.467,2,5,0.4,6,7,0.857,2,4,6,4,2,1,6,4,22
3,4/24/1999,20,los angeles lakers,season,home,san antonio spurs,l,-27,1,38:04,5,14,0.357,0,2,0,1,2,0.5,0,4,4,4,2,1,2,3,11
3,4/26/1999,20,los angeles lakers,season,home,houston rockets,l,-22,1,34:38,3,14,0.214,1,3,0.333,2,2,1,1,4,5,2,1,0,1,2,9
3,4/29/1999,20,los angeles lakers,season,away,portland trailbrazers,w,19,1,37:32,5,11,0.455,0,2,0,5,6,0.833,0,6,6,7,2,2,6,2,15
3,5/2/1999,20,los angeles lakers,season,home,seattle supersonics,w,7,1,43:38,12,20,0.6,1,2,0.5,3,4,0.75,2,4,6,4,2,3,3,5,28
3,5/3/1999,20,los angeles lakers,season,away,dallas mavericks,w,13,1,39:52,6,12,0.5,0,0,,5,5,1,0,4,4,10,3,1,5,4,17
3,5/5/1999,20,los angeles lakers,season,away,portland trailbrazers,w,28,1,21:48,4,5,0.8,0,0,,3,5,0.6,1,4,5,1,0,0,1,2,11
3,5/9/1999,20,los angeles lakers,playoff,away,houston rockets,w,1,1,28:32,5,9,0.556,1,1,1,6,6,1,0,5,5,5,0,1,2,4,17
3,5/11/1999,20,los angeles lakers,playoff,away,houston rockets,w,12,1,37:51,8,15,0.533,1,3,0.333,2,2,1,2,7,9,5,3,1,4,1,19
3,5/13/1999,20,los angeles lakers,playoff,home,houston rockets,l,-14,1,34:43,5,17,0.294,1,4,0.25,2,2,1,4,5,9,5,2,4,3,3,13
3,5/15/1999,20,los angeles lakers,playoff,home,houston rockets,w,10,1,47:38,9,25,0.36,1,3,0.333,5,6,0.833,1,5,6,8,3,2,3,1,24
3,5/17/1999,20,los angeles lakers,playoff,home,san antonio spurs,l,-6,1,35:50,8,17,0.471,0,1,0,5,6,0.833,2,4,6,6,3,1,7,2,21
3,5/19/1999,20,los angeles lakers,playoff,home,san antonio spurs,l,-3,1,47:41,12,25,0.48,1,3,0.333,3,5,0.6,1,7,8,4,0,0,5,3,28
3,5/22/1999,20,los angeles lakers,playoff,away,san antonio spurs,l,-12,1,44:18,7,18,0.389,2,5,0.4,4,6,0.667,0,4,4,1,4,1,4,4,20
3,5/23/1999,20,los angeles lakers,playoff,away,san antonio spurs,l,-11,1,40:27,7,16,0.438,1,3,0.333,1,2,0.5,3,5,8,3,0,0,3,6,16
4,12/1/1999,21,los angeles lakers,season,away,golden state warriors,w,18,0,29:52,7,18,0.389,0,3,0,5,6,0.833,3,3,6,3,0,0,2,4,19
4,12/3/1999,21,los angeles lakers,season,away,portland trailbrazers,w,13,0,34:09,6,15,0.4,0,1,0,11,13,0.846,2,6,8,0,2,1,0,4,23
4,12/5/1999,21,los angeles lakers,season,away,orlando magic,w,17,0,25:25,6,12,0.5,2,3,0.667,1,2,0.5,0,3,3,3,1,1,4,2,15
4,12/7/1999,21,los angeles lakers,season,away,washington wizards,w,11,0,30:37,5,13,0.385,0,1,0,11,14,0.786,0,1,1,2,2,0,3,4,21
4,12/8/1999,21,los angeles lakers,season,home,sacramento kings,l,-12,1,41:45,11,19,0.579,1,2,0.5,4,5,0.8,0,6,6,5,1,0,6,1,27
4,12/11/1999,21,los angeles lakers,season,home,vancouver grizzlies,w,12,1,39:19,5,12,0.417,0,0,,4,4,1,1,5,6,7,0,5,2,3,14
4,12/12/1999,21,los angeles lakers,season,away,detroit pistons,w,8,1,35:15,11,24,0.458,0,2,0,4,5,0.8,1,4,5,6,1,1,3,5,26
4,12/14/1999,21,los angeles lakers,season,away,los angeles clippers,w,27,1,30:27,5,12,0.417,0,1,0,8,9,0.889,0,3,3,3,2,2,1,1,18
4,12/16/1999,21,los angeles lakers,season,home,atlanta hawks,w,7,1,40:24,10,19,0.526,0,1,0,10,11,0.909,1,6,7,2,0,1,0,6,30
4,12/17/1999,21,los angeles lakers,season,home,minnesota timberwolves,w,9,1,44:30,10,24,0.417,0,2,0,8,9,0.889,3,4,7,12,1,0,4,5,28
4,12/19/1999,21,los angeles lakers,season,home,toronto rapters,w,6,1,40:23,9,20,0.45,0,0,,8,11,0.727,0,3,3,3,3,0,4,5,26
4,12/20/1999,21,los angeles lakers,season,home,boston celtics,w,9,1,45:16,9,17,0.529,1,1,1,8,8,1,0,4,4,4,4,0,3,3,27
4,12/25/1999,21,los angeles lakers,season,away,san antonio spurs,w,6,1,35:16,7,19,0.368,0,1,0,4,5,0.8,0,5,5,5,0,0,4,3,18
4,12/27/1999,21,los angeles lakers,season,away,dallas mavericks,w,2,1,41:59,10,22,0.455,1,1,1,4,4,1,2,7,9,4,3,0,3,3,25
4,12/29/1999,21,los angeles lakers,season,away,phoenix suns,w,16,1,40:59,8,15,0.533,0,0,,2,2,1,0,6,6,6,1,0,4,3,18
4,1/4/2000,21,los angeles lakers,season,home,los angeles clippers,w,24,1,37:04,12,26,0.462,0,1,0,5,7,0.714,5,4,9,2,1,0,4,4,29
4,1/5/2000,21,los angeles lakers,season,away,los angeles clippers,w,17,1,36:54,11,22,0.5,0,1,0,4,6,0.667,3,7,10,6,1,2,2,3,26
4,1/7/2000,21,los angeles lakers,season,away,charlotte hornets,w,4,1,35:50,5,19,0.263,1,4,0.25,2,2,1,3,7,10,4,1,0,5,5,13
4,1/8/2000,21,los angeles lakers,season,home,seattle supersonics,w,10,1,42:49,11,18,0.611,5,7,0.714,4,5,0.8,0,6,6,1,3,1,3,4,31
4,1/10/2000,21,los angeles lakers,season,away,denver nuggets,w,35,1,36:00,12,18,0.667,4,6,0.667,2,2,1,4,3,7,4,4,1,1,2,30
4,1/12/2000,21,los angeles lakers,season,home,milwaukee bucks,w,9,1,43:00,10,19,0.526,0,3,0,2,2,1,2,2,4,5,3,2,3,5,22
4,1/14/2000,21,los angeles lakers,season,home,indian pacers,l,-9,1,39:56,7,19,0.368,0,1,0,4,4,1,2,5,7,3,0,1,2,6,18
4,1/15/2000,21,los angeles lakers,season,home,minnesota timberwolves,w,13,1,39:51,8,18,0.444,2,3,0.667,4,5,0.8,0,3,3,6,1,2,2,4,22
4,1/17/2000,21,los angeles lakers,season,away,seattle supersonics,l,-1,1,41:31,6,18,0.333,0,5,0,3,4,0.75,1,13,14,2,4,0,3,3,15
4,1/19/2000,21,los angeles lakers,season,away,cleveland cavaliers,w,9,1,41:06,6,15,0.4,0,2,0,13,14,0.929,3,10,13,4,0,2,6,4,25
4,1/22/2000,21,los angeles lakers,season,away,portland trailbrazers,l,-4,1,36:47,13,19,0.684,1,2,0.5,1,2,0.5,0,4,4,2,1,0,2,6,28
4,1/24/2000,21,los angeles lakers,season,home,utah jazz,l,-4,1,44:11,9,24,0.375,1,2,0.5,7,8,0.875,2,5,7,1,0,3,4,5,26
4,1/28/2000,21,los angeles lakers,season,away,milwaukee bucks,w,28,1,32:44,8,15,0.533,1,2,0.5,6,6,1,0,2,2,0,3,1,0,4,23
4,1/30/2000,21,los angeles lakers,season,home,houston rockets,l,-6,1,41:14,6,22,0.273,0,2,0,5,6,0.833,1,3,4,5,1,0,2,3,17
4,2/1/2000,21,los angeles lakers,season,home,san antonio spurs,l,-24,1,40:57,7,14,0.5,0,1,0,5,6,0.833,1,6,7,8,4,2,1,3,19
4,2/4/2000,21,los angeles lakers,season,away,utah jazz,w,46,1,25:56,5,8,0.625,0,1,0,3,5,0.6,0,4,4,9,2,1,4,4,13
4,2/7/2000,21,los angeles lakers,season,away,denver nuggets,w,8,1,41:50,10,21,0.476,3,5,0.6,6,7,0.857,1,8,9,11,1,3,4,2,29
4,2/9/2000,21,los angeles lakers,season,away,minnesota timberwolves,w,33,1,33:03,9,17,0.529,2,2,1,4,5,0.8,2,3,5,4,1,0,5,1,24
4,2/15/2000,21,los angeles lakers,season,home,chicago bulls,w,12,1,41:52,8,14,0.571,1,3,0.333,4,4,1,1,4,5,5,5,2,4,1,21
4,2/16/2000,21,los angeles lakers,season,home,charlotte hornets,w,7,1,33:31,9,18,0.5,0,1,0,8,8,1,3,4,7,6,0,0,3,3,26
4,2/18/2000,21,los angeles lakers,season,home,orlando magic,w,8,1,44:14,4,10,0.4,1,2,0.5,2,2,1,0,3,3,5,4,0,4,2,11
4,2/20/2000,21,los angeles lakers,season,home,philadelphia 76ers,w,3,1,39:01,7,15,0.467,0,1,0,4,5,0.8,1,2,3,7,0,5,3,3,18
4,2/22/2000,21,los angeles lakers,season,home,new jersey nets,w,8,1,39:26,9,20,0.45,0,1,0,3,4,0.75,3,1,4,4,0,1,1,3,21
4,2/23/2000,21,los angeles lakers,season,home,cleveland cavaliers,w,18,1,39:15,9,22,0.409,1,3,0.333,2,3,0.667,0,7,7,6,2,1,0,2,21
4,2/25/2000,21,los angeles lakers,season,away,boston celtics,w,13,1,31:08,6,12,0.5,0,0,,5,6,0.833,1,5,6,5,3,2,2,5,17
4,2/27/2000,21,los angeles lakers,season,away,houston rockets,w,16,1,35:59,13,18,0.722,2,4,0.5,3,7,0.429,1,3,4,6,1,1,4,5,31
4,2/29/2000,21,los angeles lakers,season,home,portland trailbrazers,w,3,1,35:45,6,11,0.545,0,1,0,10,10,1,1,6,7,3,1,1,5,4,22
4,3/1/2000,21,los angeles lakers,season,away,vancouver grizzlies,w,12,1,41:46,9,22,0.409,1,4,0.25,8,10,0.8,3,3,6,3,2,0,1,2,27
4,3/3/2000,21,los angeles lakers,season,away,indian pacers,w,15,1,40:43,9,17,0.529,1,2,0.5,3,4,0.75,1,4,5,7,1,1,3,3,22
4,3/5/2000,21,los angeles lakers,season,away,miami heat,w,13,1,38:48,5,12,0.417,1,3,0.333,4,6,0.667,1,6,7,3,3,1,2,4,15
4,3/6/2000,21,los angeles lakers,season,home,los angeles clippers,w,20,1,29:21,9,12,0.75,1,2,0.5,3,4,0.75,0,1,1,5,0,0,0,5,22
4,3/9/2000,21,los angeles lakers,season,home,golden state warriors,w,17,1,38:58,9,19,0.474,1,4,0.25,11,13,0.846,3,1,4,4,2,1,2,2,30
4,3/12/2000,21,los angeles lakers,season,away,sacramento kings,w,3,1,43:00,15,24,0.625,2,4,0.5,8,9,0.889,3,7,10,8,0,1,4,3,40
4,3/13/2000,21,los angeles lakers,season,home,denver nuggets,w,10,1,43:26,8,20,0.4,0,3,0,6,8,0.75,2,7,9,5,1,0,1,4,22
4,3/16/2000,21,los angeles lakers,season,home,washington wizards,l,-7,1,33:16,2,10,0.2,0,0,,3,4,0.75,1,2,3,7,1,0,6,6,7
4,3/17/2000,21,los angeles lakers,season,home,detroit pistons,w,28,1,33:09,12,21,0.571,0,1,0,1,5,0.2,2,6,8,6,2,2,4,3,25
4,3/19/2000,21,los angeles lakers,season,home,new york knicks,w,7,1,44:05,8,23,0.348,1,4,0.25,7,10,0.7,2,7,9,7,3,1,2,2,24
4,3/20/2000,21,los angeles lakers,season,home,miami heat,w,11,1,43:16,11,25,0.44,0,0,,1,1,1,0,5,5,4,1,0,2,2,23
4,3/22/2000,21,los angeles lakers,season,away,golden state warriors,w,23,1,28:01,7,16,0.438,2,4,0.5,2,2,1,1,5,6,4,2,2,3,2,18
4,3/24/2000,21,los angeles lakers,season,away,phoenix suns,w,8,1,33:13,9,15,0.6,1,2,0.5,9,11,0.818,2,4,6,7,2,0,1,5,28
4,3/26/2000,21,los angeles lakers,season,home,sacramento kings,w,1,1,43:58,8,19,0.421,0,1,0,8,11,0.727,5,9,14,4,2,1,3,1,24
4,3/29/2000,21,los angeles lakers,season,home,vancouver grizzlies,w,9,1,42:35,13,20,0.65,0,0,,2,2,1,3,3,6,3,4,0,1,5,28
4,3/31/2000,21,los angeles lakers,season,away,philadelphia 76ers,w,12,1,37:20,4,12,0.333,0,2,0,2,2,1,1,8,9,5,0,1,4,2,10
4,4/2/2000,21,los angeles lakers,season,away,new york knicks,w,24,1,29:10,5,11,0.455,0,0,,7,7,1,0,6,6,8,0,1,2,1,17
4,4/4/2000,21,los angeles lakers,season,home,phoenix suns,w,1,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
4,4/5/2000,21,los angeles lakers,season,home,golden state warriors,w,7,1,42:11,5,14,0.357,1,1,1,5,6,0.833,2,3,5,11,1,0,4,4,16
4,4/8/2000,21,los angeles lakers,season,away,san antonio spurs,l,-18,1,38:43,12,30,0.4,0,3,0,2,4,0.5,3,5,8,5,1,0,0,1,26
4,4/10/2000,21,los angeles lakers,season,away,seattle supersonics,w,3,1,44:57,13,28,0.464,0,3,0,7,9,0.778,3,7,10,6,2,0,1,5,33
4,4/14/2000,21,los angeles lakers,season,away,sacramento kings,w,7,1,39:46,13,21,0.619,1,2,0.5,4,6,0.667,1,4,5,5,3,3,1,1,31
4,4/16/2000,21,los angeles lakers,season,away,minnesota timberwolves,w,6,1,41:26,7,18,0.389,0,4,0,11,11,1,1,2,3,10,2,1,6,1,25
4,4/18/2000,21,los angeles lakers,season,home,dallas mavericks,l,-10,1,42:46,7,20,0.35,1,5,0.2,1,1,1,8,6,14,6,2,1,6,3,16
4,4/19/2000,21,los angeles lakers,season,home,san antonio spurs,l,-5,1,42:38,9,21,0.429,2,5,0.4,3,4,0.75,6,1,7,1,1,0,1,5,23
4,4/23/2000,21,los angeles lakers,playoff,away,sacramento kings,w,10,1,38:39,11,22,0.5,0,1,0,1,2,0.5,5,2,7,5,0,0,3,5,23
4,4/27/2000,21,los angeles lakers,playoff,away,sacramento kings,w,24,1,36:45,12,20,0.6,3,3,1,5,6,0.833,0,4,4,1,2,0,1,2,32
4,4/30/2000,21,los angeles lakers,playoff,home,sacramento kings,l,-8,1,37:32,13,25,0.52,2,6,0.333,7,9,0.778,1,2,3,2,2,0,2,5,35
4,5/2/2000,21,los angeles lakers,playoff,home,sacramento kings,l,-13,1,45:48,13,30,0.433,0,3,0,6,8,0.75,2,4,6,4,2,0,7,4,32
4,5/5/2000,21,los angeles lakers,playoff,away,sacramento kings,w,27,1,33:54,7,16,0.438,1,5,0.2,2,2,1,0,2,2,6,0,3,1,2,17
4,5/7/2000,21,los angeles lakers,playoff,away,phoenix suns,w,28,1,34:27,8,17,0.471,1,2,0.5,8,10,0.8,3,3,6,1,3,3,3,4,25
4,5/10/2000,21,los angeles lakers,playoff,away,phoenix suns,w,1,1,33:47,6,11,0.545,0,1,0,3,4,0.75,0,4,4,6,2,2,5,4,15
4,5/12/2000,21,los angeles lakers,playoff,home,phoenix suns,w,6,1,47:34,8,20,0.4,0,2,0,9,13,0.692,2,3,5,2,2,2,3,4,25
4,5/14/2000,21,los angeles lakers,playoff,home,phoenix suns,l,-19,1,36:54,10,20,0.5,0,5,0,3,6,0.5,1,2,3,5,2,0,2,4,23
4,5/16/2000,21,los angeles lakers,playoff,away,phoenix suns,w,22,1,34:07,6,16,0.375,1,3,0.333,4,4,1,1,0,1,3,1,0,2,3,17
4,5/20/2000,21,los angeles lakers,playoff,away,portland trailbrazers,w,15,1,38:11,4,9,0.444,0,1,0,5,7,0.714,1,2,3,6,1,1,1,5,13
4,5/22/2000,21,los angeles lakers,playoff,away,portland trailbrazers,l,-29,1,41:43,2,9,0.222,1,2,0.5,7,8,0.875,0,2,2,4,2,1,2,5,12
4,5/26/2000,21,los angeles lakers,playoff,home,portland trailbrazers,w,2,1,47:44,11,18,0.611,1,1,1,2,2,1,2,5,7,7,2,1,3,5,25
4,5/28/2000,21,los angeles lakers,playoff,home,portland trailbrazers,w,12,1,45:47,5,15,0.333,2,3,0.667,6,7,0.857,1,3,4,7,2,3,3,4,18
4,5/30/2000,21,los angeles lakers,playoff,away,portland trailbrazers,l,-8,1,34:16,4,13,0.308,1,3,0.333,8,9,0.889,1,4,5,4,0,2,6,6,17
4,6/2/2000,21,los angeles lakers,playoff,home,portland trailbrazers,l,-10,1,48:00,12,24,0.5,6,9,0.667,3,6,0.5,0,2,2,6,4,3,3,5,33
4,6/4/2000,21,los angeles lakers,playoff,away,portland trailbrazers,w,5,1,46:57,9,19,0.474,1,4,0.25,6,12,0.5,0,11,11,7,0,4,2,4,25
4,6/7/2000,21,los angeles lakers,playoff,away,indian pacers,w,17,1,38:24,6,13,0.462,0,2,0,2,2,1,0,3,3,5,1,2,2,4,14
4,6/9/2000,21,los angeles lakers,playoff,away,indian pacers,w,7,1,8:55,1,3,0.333,0,1,0,0,0,,0,1,1,4,0,1,0,1,2
4,6/11/2000,21,los angeles lakers,playoff,home,indian pacers,l,-9,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
4,6/14/2000,21,los angeles lakers,playoff,home,indian pacers,w,2,1,46:49,14,27,0.519,0,0,,0,0,,2,2,4,5,1,2,3,4,28
4,6/16/2000,21,los angeles lakers,playoff,home,indian pacers,l,-33,1,36:44,4,20,0.2,0,1,0,0,0,,1,4,5,3,2,0,0,5,8
4,6/19/2000,21,los angeles lakers,playoff,away,indian pacers,w,5,1,44:44,8,27,0.296,2,6,0.333,8,9,0.889,3,7,10,4,1,2,1,4,26
5,10/31/2000,22,los angeles lakers,season,home,portland trailbrazers,w,10,1,34:54,4,11,0.364,0,1,0,6,6,1,0,2,2,2,1,1,7,4,14
